@relation twit_classification

@attribute 1st_person_pro numeric
@attribute 2nd_person_pro numeric
@attribute 3rd_person_pro numeric
@attribute coord_conj numeric
@attribute past_verb numeric
@attribute future_tense numeric
@attribute comma numeric
@attribute colon numeric
@attribute dash numeric
@attribute parenthese numeric
@attribute ellipse numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute slang numeric
@attribute all_upper_word numeric
@attribute avg_sent_len numeric
@attribute avg_token_len numeric
@attribute num_of_sent numeric
@attribute twit {Barack-Obama,Stephen-Colbert,Ashton-Kutcher,Kim-Kardashian,Neil-Tyson,Shakira}

@data
0,1,0,0,0,0,1,2,0,0,0,7,1,2,0,0,2,6.666667,3.375000,3,Barack-Obama
1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,15.000000,5.470588,1,Barack-Obama
0,0,1,0,1,0,0,1,1,0,0,4,0,0,0,0,0,10.000000,2.909091,1,Barack-Obama
0,0,0,1,0,0,3,0,1,0,0,4,3,1,0,0,0,7.000000,3.823529,2,Barack-Obama
3,2,0,1,0,1,1,1,1,0,0,3,0,2,0,0,1,15.000000,2.714286,2,Barack-Obama
1,0,1,1,0,0,1,2,0,0,0,5,2,1,0,0,0,9.000000,4.181818,2,Barack-Obama
1,1,0,1,1,0,0,0,0,0,0,6,0,1,1,0,0,8.500000,4.277778,2,Barack-Obama
0,0,1,0,1,0,1,1,0,0,0,7,2,1,1,0,0,25.000000,4.000000,1,Barack-Obama
1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,20.000000,4.285714,1,Barack-Obama
0,0,0,0,0,0,2,1,3,6,0,8,3,0,0,0,3,15.000000,1.800000,1,Barack-Obama
0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,5.500000,3.692308,2,Barack-Obama
1,0,1,2,1,0,0,0,0,0,0,8,2,0,1,0,0,24.000000,4.480000,1,Barack-Obama
0,0,0,0,0,0,0,2,0,0,0,7,5,0,0,0,1,9.500000,3.521739,2,Barack-Obama
0,1,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,19.000000,4.952381,1,Barack-Obama
0,1,1,0,0,1,1,0,0,0,0,6,1,0,1,0,1,11.000000,4.000000,2,Barack-Obama
1,2,1,0,1,0,1,1,0,0,0,6,1,0,0,0,0,18.000000,3.700000,1,Barack-Obama
0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,2.000000,1.250000,1,Barack-Obama
0,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,10.000000,4.904762,2,Barack-Obama
0,0,0,2,1,0,0,1,0,0,0,4,4,0,1,0,1,9.500000,3.666667,2,Barack-Obama
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,13.000000,5.266667,1,Barack-Obama
1,0,1,0,0,0,1,0,0,0,0,1,5,1,0,0,1,8.000000,3.000000,2,Barack-Obama
0,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,1,6.500000,3.857143,2,Barack-Obama
1,0,1,1,0,0,0,0,0,0,0,7,2,0,0,0,0,24.000000,4.440000,1,Barack-Obama
0,1,0,1,0,0,0,1,0,0,0,5,1,0,1,0,0,12.000000,3.392857,2,Barack-Obama
0,1,0,0,1,0,0,1,0,0,0,6,4,0,0,0,1,6.000000,4.105263,3,Barack-Obama
3,0,2,1,0,0,0,0,0,0,0,6,1,0,2,0,0,28.000000,3.827586,1,Barack-Obama
0,0,0,0,0,0,7,1,0,0,0,2,2,0,0,0,0,7.000000,1.733333,1,Barack-Obama
0,0,0,1,0,0,2,1,0,0,0,4,0,0,1,0,0,7.500000,3.105263,2,Barack-Obama
0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,16.000000,4.294118,1,Barack-Obama
0,0,0,0,0,0,3,1,4,8,0,10,2,0,0,0,4,17.000000,1.689655,1,Barack-Obama
0,0,0,0,0,0,0,1,0,0,0,3,5,0,1,0,0,15.000000,3.941176,1,Barack-Obama
0,0,0,0,0,0,1,0,1,0,0,1,3,1,0,0,1,12.000000,3.538462,1,Barack-Obama
0,0,1,0,0,0,0,1,0,0,0,8,2,0,0,0,1,10.500000,3.478261,2,Barack-Obama
0,0,1,0,1,0,0,1,0,0,0,5,4,0,0,0,0,10.500000,4.272727,2,Barack-Obama
